passau,48.566500,13.431220
kettershausen,48.183330,10.266670
reinbek,53.517030,10.248800
freyung,48.809520,13.547680
ottobeuren,47.941300,10.299710
kirchzarten,47.966670,7.950000
balingen,48.275250,8.854640
deggendorf,48.840850,12.960680
zeulenroda-triebes,50.650330,11.983770
hoisdorf,53.650000,10.316670
alzenau,50.088800,9.064550
hochheim am main,50.014360,8.352180
sankt ingbert,49.276970,7.116720
seelze,52.396350,9.597270
speyer,49.320830,8.431110
lutzelbach,49.788330,9.075280
waakirchen,47.772500,11.673150
tuttlingen,47.984640,8.817700
krefeld,51.336450,6.553810
apolda,51.026240,11.516380
brilon,51.394620,8.571460
feuchtwangen,49.162870,10.338500
teterow,53.775450,12.574870
schwabach,49.330470,11.023460
nordlingen,49.249270,10.235930
parkstein,49.729210,12.067550
werne,51.664460,7.634210
querfurt,51.381240,11.600470
kirchseeon,48.071430,11.888750
kevelaer,51.582430,6.246030
dusslingen,48.453570,9.055520
wuppertal,51.270270,7.167550
riedstadt,49.834110,8.496210
freisen,49.550000,7.250000
reinfeld,53.831840,10.491260
villingen-schwenningen,48.062260,8.493580
neustadt an der donau,48.807050,11.769520
schwalmstadt,50.933330,9.216670
much,50.903830,7.403060
lindlar,51.019590,7.377580
nidda,50.413300,9.006380
ludwigsfelde,52.303220,13.254050
wehrheim,50.300000,8.566670
brakel,51.717500,9.185960
eutin,54.140540,10.607510
furth im wald,49.309550,12.841560
warendorf,51.951090,7.987560
genthin,52.406680,12.159200
waghausel,49.249910,8.512570
einbeck,51.820180,9.869610
wolnzach,48.603800,11.625680
gescher,51.954000,7.004810
lachendorf,52.616670,10.250000
bad hindelang,47.506240,10.372300
penzberg,47.752930,11.377000
ludwigshafen,47.816630,9.061380
memmingen,47.983720,10.185270
dormagen,51.096830,6.831670
bad aibling,47.863800,12.010550
schmalkalden,50.721360,10.443860
rodgau,50.026270,8.885880
marburg,50.809040,8.770690
baunatal,51.251820,9.407470
kordel,49.833330,6.633330
seeheim-jugenheim,49.765000,8.651940
moormerland,53.311390,7.422980
wiernsheim,48.883330,8.850000
rendsburg,54.306630,9.663130
moers,51.453420,6.632600
teltow,52.403100,13.260140
wilhelmshaven,53.529980,8.112530
dorsten,51.661660,6.965140
trostberg,48.028020,12.558040
erkelenz,51.079470,6.315310
westerland,54.907900,8.303260
ochsenfurt,49.664290,10.062270
ilshofen,49.170150,9.918250
rheinzabern,49.118060,8.278060
korbach,51.275610,8.873000
eibelstadt,49.723920,9.999620
monheim am rhein,51.091620,6.892170
merseburg,51.354780,11.989230
seevetal,53.400000,9.966670
obersulm,48.215340,9.826230
nagold,48.549800,8.723660
wegberg,51.142210,6.284360
rheinberg,51.546490,6.595250
olsberg,51.356130,8.488990
obertshausen,50.071390,8.851230
langgons,50.500000,8.666670
brandenburg,50.697160,6.144660
viernheim,49.540330,8.578200
neu-ulm,48.392790,10.011120
bitterfeld-wolfen,51.623550,12.323950
gerolstein,50.222240,6.659840
alfdorf,48.843850,9.718570
bitburg,49.967940,6.527340
bockenem,52.009930,10.131970
kronshagen,54.333330,10.083330
medebach,51.197130,8.706350
bad saarow,52.283330,14.066670
marbach am neckar,48.939640,9.259950
wernberg-koblitz,49.539310,12.161300
cremlingen,52.250000,10.650000
gifhorn,52.477740,10.551100
ramstein-miesenbach,49.444520,7.555330
bocholt,51.838790,6.615310
linnich,50.980020,6.270490
