79484
Matches	Search_type	jot_city	geo_name_city	lat	lon	dist_from_first	geonameid
(1)	EQ:	radevormwald	radevormwald	51.202190	7.360270	0.000000km	2850995
(1)	EQ:	luchow	luchow	53.683330	10.533330	0.000000km	2875541
(0)	No match: lohr a. main
(1)	EQ:	ganderkesee	ganderkesee	53.033330	8.533330	0.000000km	2922731
(3)	EQ:	amberg	amberg	49.442870	11.862670	0.000000km	2956656
(3)	EQ:	amberg	amberg	48.066670	10.683330	175.895684km	2956657
(3)	EQ:	amberg	amberg	47.930000	9.648900	234.228812km	2956658
(1)	EQ:	stendal	stendal	52.606900	11.858670	0.000000km	2827479
(1)	EQ:	geldern	geldern	51.519080	6.323630	0.000000km	2921528
(2)	EQ:	weferlingen	weferlingen	52.312050	11.057910	0.000000km	2813405
(2)	EQ:	weferlingen	weferlingen	52.155080	10.688670	30.682966km	2813406
(7)	EQ:	birkenfeld	birkenfeld	50.414260	10.745230	0.000000km	2948592
(7)	EQ:	birkenfeld	birkenfeld	50.194450	10.612280	26.220997km	2948593
(7)	EQ:	birkenfeld	birkenfeld	49.858610	9.695560	97.217264km	2948594
(7)	EQ:	birkenfeld	birkenfeld	49.652450	7.166680	269.996247km	2948595
(7)	EQ:	birkenfeld	birkenfeld	49.573060	10.571270	94.393525km	2948596
(7)	EQ:	birkenfeld	birkenfeld	49.583630	9.557580	125.641839km	2948597
(7)	EQ:	birkenfeld	birkenfeld	48.866670	8.633330	229.972152km	2948598
(1)	EQ:	annaberg-buchholz	annaberg-buchholz	50.579530	13.006270	0.000000km	2956005
(1)	EQ:	bad oldesloe	bad oldesloe	53.811670	10.374170	0.000000km	2953385
(1)	EQ:	freilassing	freilassing	47.840850	12.981140	0.000000km	2925080
(1)	EQ:	sulingen	sulingen	52.683730	8.809490	0.000000km	2824902
(1)	EQ:	dresden	dresden	51.050890	13.738320	0.000000km	2935022
(1)	EQ:	bremerhaven	bremerhaven	53.550210	8.576730	0.000000km	2944368
(0)	No match: eckernforde
(1)	EQ:	rheinbach	rheinbach	50.625620	6.949110	0.000000km	2847666
(1)	EQ:	laupheim	laupheim	48.227860	9.878740	0.000000km	2880077
(1)	EQ:	waldaschaff	waldaschaff	49.975280	9.301940	0.000000km	2815180
(1)	EQ:	glauchau	glauchau	50.819870	12.544930	0.000000km	2920020
(1)	EQ:	herbrechtingen	herbrechtingen	48.621730	10.176000	0.000000km	2906194
(1)	EQ:	rutesheim	rutesheim	48.808080	8.945360	0.000000km	2842824
(1)	EQ:	deisslingen	deisslingen	48.112300	8.607360	0.000000km	2938403
(34)	EQ:	heide	heide	51.433330	7.016670	0.000000km	2908030
(34)	EQ:	heide	heide	52.194590	8.512280	133.457620km	2908031
(34)	EQ:	heide	heide	54.195790	9.098800	337.915182km	2908032
(34)	EQ:	heide	heide	54.025240	12.064450	446.440983km	2908033
(34)	EQ:	heide	heide	53.416710	10.735220	335.623881km	2908034
(34)	EQ:	heide	heide	53.252680	7.554160	205.731729km	2908035
(34)	EQ:	heide	heide	53.080940	8.620970	213.556336km	2908036
(34)	EQ:	heide	heide	52.848340	9.028380	209.168543km	2908038
(34)	EQ:	heide	heide	52.380630	10.474800	260.250427km	2908039
(34)	EQ:	heide	heide	52.323070	8.965380	166.750955km	2908040
(34)	EQ:	heide	heide	52.256340	8.490170	136.732187km	2908041
(34)	EQ:	heide	heide	52.107190	9.608890	193.996871km	2908042
(34)	EQ:	heide	heide	51.907360	14.330930	508.532703km	2908043
(34)	EQ:	heide	heide	51.758970	7.017550	36.230649km	2908044
(34)	EQ:	heide	heide	51.642150	8.205980	85.725211km	2908045
(34)	EQ:	heide	heide	51.551010	6.188740	58.973125km	2908046
(34)	EQ:	heide	heide	51.444310	8.431580	98.389629km	2908047
(34)	EQ:	heide	heide	51.416670	6.650000	25.570763km	2908048
(34)	EQ:	heide	heide	51.324850	7.771510	53.922777km	2908049
(34)	EQ:	heide	heide	51.228100	6.648400	34.353318km	2908050
(34)	EQ:	heide	heide	51.209480	6.581500	39.249350km	2908051
(34)	EQ:	heide	heide	51.183330	7.066670	28.031219km	2908052
(34)	EQ:	heide	heide	51.109510	7.138690	37.018800km	2908053
(34)	EQ:	heide	heide	51.039200	7.114520	44.377403km	2908054
(34)	EQ:	heide	heide	51.000000	7.450000	56.927764km	2908055
(34)	EQ:	heide	heide	50.983330	7.083330	50.279775km	2908057
(34)	EQ:	heide	heide	50.889210	7.476310	68.543330km	2908059
(34)	EQ:	heide	heide	50.885930	7.286780	63.763054km	2908060
(34)	EQ:	heide	heide	50.863480	7.645610	77.173907km	2908061
(34)	EQ:	heide	heide	50.835410	6.871610	67.289512km	2908062
(34)	EQ:	heide	heide	50.708570	7.353610	84.016480km	2908064
(34)	EQ:	heide	heide	50.649680	7.458060	92.512991km	2908066
(34)	EQ:	heide	heide	51.104240	6.178860	68.987937km	3205864
(34)	EQ:	heide	heide	51.509760	6.866540	13.458298km	11609894
(1)	EQ:	greiz	greiz	50.657780	12.199180	0.000000km	2917737
(1)	EQ:	neufahrn bei freising	neufahrn bei freising	48.315880	11.663160	0.000000km	2865376
(1)	IN:	gorlitz	gorlitzsch	50.830250	12.039060	0.000000km	2918982
(1)	EQ:	herdecke	herdecke	51.399990	7.435840	0.000000km	2906152
(1)	EQ:	drolshagen	drolshagen	51.023580	7.773550	0.000000km	2934886
(1)	EQ:	vechta	vechta	52.726320	8.285980	0.000000km	2817812
(2)	IN:	windeck	windecken	50.221290	8.880740	0.000000km	2808258
(2)	IN:	windeck	kappelwindeck	48.696310	8.153830	177.602301km	2893020
(0)	No match: wipperfurth
(1)	EQ:	kornwestheim	kornwestheim	48.861580	9.185690	0.000000km	2885408
(1)	EQ:	clausthal-zellerfeld	clausthal-zellerfeld	51.809490	10.338210	0.000000km	2939995
(1)	EQ:	wandlitz	wandlitz	52.741960	13.457990	0.000000km	2814305
(1)	EQ:	anklam	anklam	53.856370	13.689650	0.000000km	2956018
(1)	EQ:	ingelheim am rhein	ingelheim am rhein	49.970780	8.058830	0.000000km	2896020
(1)	EQ:	hennigsdorf	hennigsdorf	52.635980	13.204190	0.000000km	2906331
(1)	EQ:	nortrup	nortrup	52.615030	7.860720	0.000000km	2861802
(5)	IN:	reken	rekentin	54.107870	12.836150	0.000000km	2848346
(5)	IN:	reken	klein reken	51.787100	7.043670	467.004441km	2888344
(5)	IN:	reken	gross reken	51.830420	7.045440	464.098818km	2915151
(5)	IN:	reken	brekendorf	54.421200	9.633500	211.557460km	2944431
(5)	IN:	reken	bahnhof reken	51.803900	7.044340	465.874742km	3205786
(1)	EQ:	frielendorf	frielendorf	50.970730	9.322690	0.000000km	2924428
(1)	EQ:	eppingen	eppingen	49.136450	8.912290	0.000000km	2929831
(2)	IN:	gunzburg	riedhausen bei gunzburg	48.507730	10.251870	0.000000km	2847155
(2)	IN:	gunzburg	obergunzburg	47.845450	10.418210	74.673177km	2860540
(1)	EQ:	bassum	bassum	52.850590	8.727910	0.000000km	2952252
(1)	EQ:	quedlinburg	quedlinburg	51.788430	11.150060	0.000000km	2851465
(1)	EQ:	cochem	cochem	50.145110	7.163790	0.000000km	2939949
(1)	EQ:	bad wildungen	bad wildungen	51.119630	9.124750	0.000000km	2953317
(1)	EQ:	hiddenhausen	hiddenhausen	52.166670	8.616670	0.000000km	2904886
(7)	EQ:	altenstadt	altenstadt	50.287470	8.943730	0.000000km	2957463
(7)	EQ:	altenstadt	altenstadt	49.850000	12.033330	226.466092km	2957464
(7)	EQ:	altenstadt	altenstadt	49.632280	12.328630	253.555691km	2957465
(7)	EQ:	altenstadt	altenstadt	49.223150	12.684010	294.328004km	2957466
(7)	EQ:	altenstadt	altenstadt	48.625560	9.815640	195.342297km	2957467
(7)	EQ:	altenstadt	altenstadt	48.160300	10.114370	251.461932km	2957468
(7)	EQ:	altenstadt	altenstadt	47.823590	10.874750	308.196897km	2957469
(1)	EQ:	geeste	geeste	52.600000	7.266670	0.000000km	2922112
(2)	EQ:	soest	soest	49.616670	6.466670	0.000000km	2830895
(2)	EQ:	soest	soest	51.575580	8.106190	246.887144km	2831708
(0)	No match: lubbenau
(1)	EQ:	butzbach	butzbach	50.433950	8.671220	0.000000km	2940512
(1)	EQ:	liebenburg	liebenburg	52.021760	10.431690	0.000000km	2877969
(2)	EQ:	bedburg	bedburg	51.761620	6.177970	0.000000km	2951647
(2)	EQ:	bedburg	bedburg	50.992580	6.571280	89.835261km	2951648
(2)	EQ:	kerpen	kerpen	50.869910	6.696910	0.000000km	2891524
(2)	EQ:	kerpen	kerpen	50.309670	6.729780	62.364779km	2891525
(3)	EQ:	koblenz	koblenz	51.376440	14.328150	0.000000km	2886945
(3)	EQ:	koblenz	koblenz	50.353570	7.578830	488.400366km	2886946
(3)	EQ:	koblenz	koblenz	50.892880	12.473340	140.525518km	3209201
(1)	EQ:	bad laer	bad laer	52.100000	8.083330	0.000000km	2881972
(2)	EQ:	gotha	gotha	51.415800	12.611790	0.000000km	2918751
(2)	EQ:	gotha	gotha	50.948230	10.701930	143.310543km	2918752
(2)	EQ:	ansbach	ansbach	49.917880	9.621320	0.000000km	2955935
(2)	EQ:	ansbach	ansbach	49.304810	10.593100	97.886223km	2955936
(0)	No match: willstatt
(1)	EQ:	grunstadt	grunstadt	49.033300	10.316600	0.000000km	2914102
(1)	EQ:	biedenkopf	biedenkopf	50.911250	8.530160	0.000000km	2949229
(1)	EQ:	bretzfeld	bretzfeld	49.179440	9.438330	0.000000km	2944178
(6)	EQ:	schmelz	schmelz	50.027460	11.710350	0.000000km	2837952
(6)	EQ:	schmelz	schmelz	49.640670	7.011690	340.700440km	2837953
(6)	EQ:	schmelz	schmelz	49.433330	6.850000	356.519595km	2837954
(6)	EQ:	schmelz	schmelz	47.749370	12.730080	264.140480km	2837955
(6)	EQ:	schmelz	schmelz	49.215560	13.043970	132.057285km	3209211
(6)	EQ:	schmelz	schmelz	50.695320	8.659720	229.413104km	11428504
(1)	EQ:	ostfildern	ostfildern	48.727040	9.249540	0.000000km	3336892
(1)	EQ:	elz	elz	50.416670	8.033330	0.000000km	2930628
(1)	EQ:	bad ems	bad ems	50.335440	7.713690	0.000000km	2953507
(1)	EQ:	burladingen	burladingen	48.291110	9.112860	0.000000km	2940977
(1)	EQ:	bad fallingbostel	bad fallingbostel	52.866410	9.695580	0.000000km	2927871
(2)	EQ:	wittenberge	wittenberge	53.147010	7.874120	0.000000km	2807343
(2)	EQ:	wittenberge	wittenberge	53.005430	11.750320	260.224150km	2807344
(1)	EQ:	eppelborn	eppelborn	49.400000	6.966670	0.000000km	2929865
(0)	No match: ludenscheid
(1)	EQ:	eschwege	eschwege	51.183860	10.053290	0.000000km	2928967
(2)	EQ:	homburg	homburg	50.912000	7.529780	0.000000km	2899448
(2)	EQ:	homburg	homburg	49.326370	7.338670	176.900384km	2899449
(5)	EQ:	wenden	wenden	52.172600	8.783820	0.000000km	2811275
(5)	EQ:	wenden	wenden	52.627850	9.387820	65.239866km	2811276
(5)	EQ:	wenden	wenden	52.324010	10.513920	119.353370km	2811277
(5)	EQ:	wenden	wenden	50.966670	7.866670	148.474230km	2811278
(5)	EQ:	wenden	wenden	48.623340	8.660810	394.904531km	2811279
(1)	EQ:	kaltenkirchen	kaltenkirchen	53.832920	9.958100	0.000000km	2893544
(5)	EQ:	husum	husum	54.485800	9.052390	0.000000km	2897132
(5)	EQ:	husum	husum	53.550000	8.450000	111.391426km	2897133
(5)	EQ:	husum	husum	52.990050	8.309410	173.543525km	2897134
(5)	EQ:	husum	husum	52.817140	8.227340	193.562424km	2897135
(5)	EQ:	husum	husum	52.566670	9.250000	213.993143km	2897136
(1)	EQ:	planegg	planegg	48.106720	11.424830	0.000000km	2853463
(0)	No match: schorfheide
(1)	EQ:	springe	springe	52.208450	9.554160	0.000000km	2830035
(0)	No match: anrochte
(1)	EQ:	kaarst	kaarst	51.229290	6.618830	0.000000km	2894375
(2)	EQ:	meckenheim	meckenheim	50.623880	7.029420	0.000000km	2872582
(2)	EQ:	meckenheim	meckenheim	49.404440	8.239170	160.978962km	2872583
(30)	EQ:	stetten	stetten	47.601970	7.664900	0.000000km	2827219
(30)	EQ:	stetten	stetten	50.487540	10.141480	368.406598km	2827220
(30)	EQ:	stetten	stetten	50.149350	11.009500	374.678760km	2827221
(30)	EQ:	stetten	stetten	49.945410	9.834290	305.484921km	2827222
(30)	EQ:	stetten	stetten	49.669440	8.091940	232.051466km	2827223
(30)	EQ:	stetten	stetten	49.323630	12.427810	400.802031km	2827224
(30)	EQ:	stetten	stetten	49.185970	11.813220	354.044777km	2827225
(30)	EQ:	stetten	stetten	49.101520	11.966340	359.705979km	2827226
(30)	EQ:	stetten	stetten	49.106850	11.217700	311.932180km	2827227
(30)	EQ:	stetten	stetten	49.081640	10.683080	277.690283km	2827228
(30)	EQ:	stetten	stetten	49.084700	10.001600	239.118255km	2827229
(30)	EQ:	stetten	stetten	48.884460	10.251400	239.231767km	2827230
(30)	EQ:	stetten	stetten	48.805000	12.734440	399.769932km	2827231
(30)	EQ:	stetten	stetten	48.771180	10.283630	234.110068km	2827232
(30)	EQ:	stetten	stetten	48.379560	12.412570	364.688222km	2827233
(30)	EQ:	stetten	stetten	48.356530	8.818030	120.206033km	2827234
(30)	EQ:	stetten	stetten	48.315480	12.560660	374.076215km	2827235
(30)	EQ:	stetten	stetten	48.297210	11.372950	287.535653km	2827236
(30)	EQ:	stetten	stetten	48.278260	9.903240	183.349092km	2827237
(30)	EQ:	stetten	stetten	48.259600	9.681060	167.457525km	2827238
(30)	EQ:	stetten	stetten	48.056490	12.697730	380.117759km	2827239
(30)	EQ:	stetten	stetten	48.023820	10.444740	213.400548km	2827240
(30)	EQ:	stetten	stetten	47.945380	12.031400	329.448656km	2827242
(30)	EQ:	stetten	stetten	47.921690	12.239630	344.744867km	2827243
(30)	EQ:	stetten	stetten	47.873420	8.717100	84.491465km	2827244
(30)	EQ:	stetten	stetten	47.842240	12.300670	348.771239km	2827245
(30)	EQ:	stetten	stetten	47.690120	9.298550	123.131627km	2827246
(30)	EQ:	stetten	stetten	47.590140	8.440250	58.325591km	2827247
(30)	EQ:	stetten	stetten	48.788830	9.337430	181.311983km	2827263
(30)	EQ:	stetten	stetten	48.023040	8.871750	101.791066km	3206270
(3)	EQ:	haina	haina	51.027740	8.974410	0.000000km	2911909
(3)	EQ:	haina	haina	50.989710	10.517740	108.398467km	2911910
(3)	EQ:	haina	haina	50.416980	10.541820	129.869339km	2911911
(3)	EQ:	metzingen	metzingen	53.130040	10.962720	0.000000km	2871484
(3)	EQ:	metzingen	metzingen	52.676160	10.374320	64.177091km	2871485
(3)	EQ:	metzingen	metzingen	48.536950	9.283300	524.436926km	2871486
(1)	EQ:	neuhaus am rennweg	neuhaus am rennweg	50.510060	11.137870	0.000000km	2865133
(1)	EQ:	lenzkirch	lenzkirch	47.868320	8.202110	0.000000km	2878702
(3)	EQ:	olpe	olpe	51.356850	8.168790	0.000000km	2857305
(3)	EQ:	olpe	olpe	51.028990	7.851390	42.693553km	2857306
(3)	EQ:	olpe	olpe	51.044680	7.288230	70.668030km	3205933
(1)	EQ:	mannheim	mannheim	49.489100	8.466940	0.000000km	2873891
(1)	EQ:	elsenfeld	elsenfeld	49.842890	9.163550	0.000000km	2930747
(1)	EQ:	bad schwartau	bad schwartau	53.918870	10.696910	0.000000km	2953347
(2)	EQ:	freiburg	freiburg	47.995900	7.852220	0.000000km	2925177
(2)	EQ:	freiburg	freiburg	53.825290	9.288030	656.276519km	2925181
(4)	EQ:	borna	borna	51.316060	13.188240	0.000000km	2946171
(4)	EQ:	borna	borna	51.124160	12.496390	52.840754km	2946172
(4)	EQ:	borna	borna	50.881940	13.888610	68.842302km	2946173
(4)	EQ:	borna	borna	50.856580	12.879860	55.496155km	2946174
(1)	EQ:	holzgerlingen	holzgerlingen	48.639690	9.011490	0.000000km	2899880
(2)	IN:	prum	prumzurlay	49.866670	6.433330	0.000000km	2851818
(2)	IN:	prum	prummern	50.969130	6.168060	124.074975km	2851820
(1)	EQ:	sulzbach-rosenberg	sulzbach-rosenberg	49.501260	11.745980	0.000000km	2824801
(1)	EQ:	norvenich	norvenich	50.806040	6.639520	0.000000km	2861801
(7)	EQ:	forchheim	forchheim	51.107610	13.074820	0.000000km	2925908
(7)	EQ:	forchheim	forchheim	50.721860	13.273680	45.134660km	2925909
(7)	EQ:	forchheim	forchheim	49.717540	11.058770	210.803699km	2925910
(7)	EQ:	forchheim	forchheim	49.159700	11.335980	249.785434km	2925911
(7)	EQ:	forchheim	forchheim	48.976670	8.314500	415.149163km	2925912
(7)	EQ:	forchheim	forchheim	48.826650	11.683280	272.630586km	2925913
(7)	EQ:	forchheim	forchheim	48.166670	7.700000	507.435992km	2925914
(1)	EQ:	taunusstein	taunusstein	50.149930	8.152060	0.000000km	2823799
(1)	EQ:	remagen	remagen	50.578790	7.227030	0.000000km	2848335
(1)	EQ:	hersbruck	hersbruck	49.510830	11.431510	0.000000km	2905599
(1)	EQ:	malsfeld	malsfeld	51.090830	9.538890	0.000000km	2874039
(1)	EQ:	neustadt an der orla	neustadt an der orla	50.736400	11.746190	0.000000km	8354429
(1)	EQ:	neukirchen-vluyn	neukirchen-vluyn	51.783330	6.400000	0.000000km	3205924
(1)	EQ:	dinkelsbuhl	dinkelsbuhl	49.069420	10.319850	0.000000km	2936886
(1)	EQ:	marktheidenfeld	marktheidenfeld	49.845400	9.603590	0.000000km	2873301
(1)	EQ:	asperg	asperg	48.905250	9.135020	0.000000km	2955068
(3)	EQ:	wendelstein	wendelstein	51.278310	11.468720	0.000000km	2811290
(3)	EQ:	wendelstein	wendelstein	50.008610	9.265890	210.287771km	2811291
(3)	EQ:	wendelstein	wendelstein	49.352300	11.150690	215.433527km	2811292
(6)	EQ:	ehingen	ehingen	51.360090	6.690880	0.000000km	2932920
(6)	EQ:	ehingen	ehingen	49.086800	10.540700	373.296631km	2932921
(6)	EQ:	ehingen	ehingen	48.600000	10.800000	425.445891km	2932922
(6)	EQ:	ehingen	ehingen	48.472980	8.932740	359.186945km	2932923
(6)	EQ:	ehingen	ehingen	48.282590	9.727490	406.018028km	2932924
(6)	EQ:	ehingen	ehingen	47.825920	8.802750	421.640966km	11608624
(0)	No match: pfinztal
(1)	EQ:	bad liebenwerda	bad liebenwerda	51.518260	13.394590	0.000000km	2953408
(1)	EQ:	ahrensburg	ahrensburg	53.675150	10.225930	0.000000km	2959083
(1)	EQ:	datteln	datteln	51.655980	7.345300	0.000000km	2938784
(2)	EQ:	germering	germering	48.133920	11.376500	0.000000km	2921039
(2)	EQ:	germering	germering	47.906790	12.118350	60.829013km	2921040
(1)	EQ:	stockelsdorf	stockelsdorf	53.892200	10.647130	0.000000km	2826861
(1)	EQ:	gaggenau	gaggenau	48.800000	8.333330	0.000000km	2923362
(1)	EQ:	ilsfeld	ilsfeld	49.055480	9.245980	0.000000km	2896477
(1)	EQ:	naila	naila	50.330340	11.704630	0.000000km	2867138
(1)	EQ:	hardegsen	hardegsen	51.652270	9.830500	0.000000km	2910663
(1)	EQ:	deidesheim	deidesheim	49.407820	8.184450	0.000000km	2938465
(1)	EQ:	sankt peter-ording	sankt peter-ording	54.303630	8.641380	0.000000km	2841484
(1)	EQ:	lauf an der pegnitz	lauf an der pegnitz	49.513860	11.282470	0.000000km	2880144
(1)	EQ:	riesa	riesa	51.307770	13.291680	0.000000km	2846939
(2)	EQ:	mainz	mainz	49.984190	8.279100	0.000000km	2874225
(2)	EQ:	mainz	mainz	47.838970	11.957850	359.961296km	2874226
(1)	EQ:	nieder-olm	nieder-olm	49.911660	8.205330	0.000000km	2863014
(1)	EQ:	calw	calw	48.714190	8.740310	0.000000km	2940383
(1)	EQ:	ratzeburg	ratzeburg	53.699650	10.772560	0.000000km	2850132
(1)	EQ:	neu-anspach	neu-anspach	50.316670	8.500000	0.000000km	2866280
(2)	EQ:	sonthofen	sonthofen	47.824600	9.936000	0.000000km	2831087
(2)	EQ:	sonthofen	sonthofen	47.518210	10.282620	42.872425km	2831088
(1)	EQ:	donaueschingen	donaueschingen	47.955140	8.497070	0.000000km	2936267
(2)	EQ:	kehl	kehl	49.030000	11.013060	0.000000km	2891950
(2)	EQ:	kehl	kehl	48.572970	7.815230	240.334611km	2891951
(1)	EQ:	mallersdorf-pfaffenberg	mallersdorf-pfaffenberg	48.766370	12.230960	0.000000km	3206682
(0)	No match: oestrich-winkel
(1)	EQ:	schifferstadt	schifferstadt	49.384170	8.377500	0.000000km	2839335
(1)	EQ:	weissenburg in bayern	weissenburg in bayern	49.030950	10.972210	0.000000km	2811909
(1)	EQ:	rottweil	rottweil	48.167830	8.627190	0.000000km	2843636
(0)	No match: schloss holte-stukenbrock
(1)	EQ:	gauting	gauting	48.069190	11.377030	0.000000km	2922230
(0)	No match: grevesmuhlen
(1)	EQ:	lensahn	lensahn	54.216520	10.883260	0.000000km	2878773
(1)	EQ:	papenburg	papenburg	53.077380	7.404440	0.000000km	2855525
(11)	EQ:	weiden	weiden	51.977540	12.379170	0.000000km	2813031
(11)	EQ:	weiden	weiden	51.251170	9.997040	183.718166km	2813032
(11)	EQ:	weiden	weiden	51.072100	11.358320	123.154798km	2813033
(11)	EQ:	weiden	weiden	51.062470	7.242500	370.696450km	2813034
(11)	EQ:	weiden	weiden	50.950000	7.966670	327.200448km	2813035
(11)	EQ:	weiden	weiden	50.939150	6.836360	402.078844km	2813036
(11)	EQ:	weiden	weiden	50.819240	6.158700	451.520960km	2813037
(11)	EQ:	weiden	weiden	49.816670	7.300000	430.511258km	2813039
(11)	EQ:	weiden	weiden	49.676820	12.156130	256.425090km	2813040
(11)	EQ:	weiden	weiden	48.552900	10.948170	394.342845km	2813041
(11)	EQ:	weiden	weiden	48.324470	8.564100	489.190678km	2813042
(3)	EQ:	dissen	dissen	52.115910	8.199560	0.000000km	2936787
(3)	EQ:	dissen	dissen	51.825940	14.290210	419.681761km	2936788
(3)	EQ:	dissen	dissen	51.194750	9.405970	132.186676km	2936789
(0)	No match: dobeln
(1)	EQ:	trier	trier	49.755650	6.639350	0.000000km	2821164
(1)	EQ:	frechen	frechen	50.914850	6.811800	0.000000km	2925259
(1)	EQ:	limbach-oberfrohna	limbach-oberfrohna	50.858820	12.761650	0.000000km	2877673
(1)	EQ:	abensberg	abensberg	48.816840	11.849800	0.000000km	2959842
(0)	No match: worth am rhein
(1)	EQ:	dettingen an der erms	dettingen an der erms	48.530770	9.344580	0.000000km	2937898
(0)	No match: walddorfhaslach
(1)	EQ:	oberkochen	oberkochen	48.783790	10.105190	0.000000km	2860049
(1)	EQ:	eppelheim	eppelheim	49.401900	8.636440	0.000000km	2929863
(2)	EQ:	bobingen	bobingen	49.284440	8.236670	0.000000km	2947448
(2)	EQ:	bobingen	bobingen	48.270910	10.833900	221.661292km	2947449
(1)	EQ:	leopoldshohe	leopoldshohe	52.012460	8.698340	0.000000km	2878673
(1)	EQ:	iphofen	iphofen	49.702390	10.260370	0.000000km	2895882
(1)	EQ:	bad feilnbach	bad feilnbach	47.773310	12.009730	0.000000km	2953460
(1)	EQ:	nordkirchen	nordkirchen	51.738270	7.521970	0.000000km	2861923
(3)	IN:	garching	obergarching	48.124910	12.567160	0.000000km	2860656
(3)	IN:	garching	garching bei munchen	48.248960	11.651010	69.502698km	2922582
(3)	IN:	garching	garching an der alz	48.134510	12.581520	1.510651km	2922583
(1)	EQ:	heilsbronn	heilsbronn	49.335720	10.787410	0.000000km	2907488
(3)	EQ:	harburg	harburg	53.460570	9.983880	0.000000km	2910685
(3)	EQ:	harburg	harburg	48.786740	10.689270	522.298663km	2910686
(3)	EQ:	harburg	harburg	48.677250	12.653840	563.986723km	2910687
(1)	EQ:	philippsburg	philippsburg	49.231700	8.460740	0.000000km	2853907
(0)	No match: stutensee
(1)	EQ:	wusterhausen	wusterhausen	52.891200	12.460210	0.000000km	2805483
(1)	IN:	kelkheim	kelkheim (taunus)	50.137030	8.450200	0.000000km	2891832
(2)	EQ:	bietigheim	bietigheim	48.953360	9.136440	0.000000km	2949013
(2)	EQ:	bietigheim	bietigheim	48.909190	8.252020	64.989115km	2949014
(1)	EQ:	wolfratshausen	wolfratshausen	47.912890	11.421660	0.000000km	2806768
(1)	EQ:	bottrop	bottrop	51.523920	6.928500	0.000000km	2945756
(1)	EQ:	stadthagen	stadthagen	52.323330	9.203110	0.000000km	2829777
(1)	EQ:	bad kreuznach	bad kreuznach	49.841400	7.867130	0.000000km	2953416
(1)	EQ:	worms	worms	49.632780	8.359160	0.000000km	2806142
(4)	EQ:	quickborn	quickborn	54.010580	9.208960	0.000000km	2851342
(4)	EQ:	quickborn	quickborn	53.728310	9.909340	55.763726km	2851343
(4)	EQ:	quickborn	quickborn	53.187010	10.753440	137.315840km	2851344
(4)	EQ:	quickborn	quickborn	53.107320	11.199360	165.830658km	2851345
(1)	EQ:	lotte	lotte	52.283330	7.916670	0.000000km	2875760
(5)	EQ:	malchow	malchow	52.583020	13.483340	0.000000km	2874120
(5)	EQ:	malchow	malchow	53.993680	11.475090	206.342333km	2874121
(5)	EQ:	malchow	malchow	53.474770	12.422100	122.136987km	2874122
(5)	EQ:	malchow	malchow	53.444920	11.763610	150.066443km	2874124
(5)	EQ:	malchow	malchow	53.418670	13.930160	97.714296km	2874125
